Which of the following languages can be used to write server side scripting in ASP.NET | Both A and C (C# va Visual Basic)
What is the out put of Following codeString a=”Hello”;String b=”World”String c= a+bResponse.Write ( “C “);Skill/Topic: Advanced | C
Whats the significance of Request.MapPath( )Skill/Topic: Advanced | Maps the specified virtual path to a physical path
Which of the following are not a member of Server ObjectSkill/Topic: Advanced | Open
What is the significance of Server .MapPathSkill/Topic: Advanced | Returns the physical file path that corresponds to virtual specified path
What is the Server.MachineName doesSkill/Topic: Advanced | Gets the Server’s Machine Name
Whats is the significance of Response.ClearHeaders( )Skill/Topic: Advanced | Clears all Headers from the buffer stream
What is the significance of Response.AddHeaders( )Skill/Topic: Advanced | Adds HTTP Headers to output stream
What is the difference between HTTP handlers & HTTP modulesSkill/Topic: Advanced | Httphandler is an class and Httpmodule is an assembly
Which namespace allows us to formauthentication ?Skill/Topic: Advanced | System.Web.Security
Which method displays the custom controlSkill/Topic: Advanced | Render
When is the user controls code is executedSkill/Topic: Advanced | After the webform loads
Client Sertificate is a collection ofSkill/Topic: Advanced |  Request
What section of the config.Web file is used for storing a list of authorized users?Skill/Topic: Advanced |  4
What version of the javascript should be used for client side scriptSkill/Topic: Advanced | 2.0
How do you add ASP.Net 3rd party componentSkill/Topic: Advanced | Add reference of dll file and place the code where ever required





What is output of this code? static void MainO { intnumberl = 1; switch (number"!) { case 1: System.Console.WriteLine("Number 1 is 1"); case 2: System.Console.WriteLine("Number 1 is 2"); break; default break; } } | Compile error 
What is the base keyword | The base keyword is used to access members of a base class from within a derived class
Which of the following can be defined as generic? (Choose one answer) | All of the others
What kind of memory where an object is allocated | Stack area 
You need to define a delegate for the following method: public class Classl { public static int Method42(int i) { return i*42; } } | delegate int Met42(int i);
What is output of this code? interface Classl { public void SayHello(string yourName); } class Class2: Classl { public override void SayHello(string yourName) { System.Console.WriteLine("Hello {0}". yourName): } } class Program { static void Main(stringQ args) { Class2 obj = new Class2(); obj.SayHello('Visual C#"); } } | Compile error
Where can you change 'Default Namespace" of Visual Studio | The Application tab of the project's Properties window
What is output of the following code? using System: interface Animal { void DisplayO; } class Mammal: Animal { public void DisplayO { Console.WriteLine("Mammal"); } } class Program { static void MainO { Animal a = new Mammal(); a.DisplayO: } } | Mammal
Determine the output of the following code segment intx = 2009: inty = 2010; System.Console.WriteLine ("The value of x & y is : {0}". (x & y)); | 2008
What is output of this code? abstract class Classi { public abstract void SayHello(string yourName) { System.Console.WriteLine("Hello {0}". yourName): } } class Class2: Classi { public override void SayHello(string yourName) { System.Console.WriteLine("Goodbye {0}". yourName): } } class Program { static void Main(stringQ args) { Class2 obj = new Class2(); obj.SayHello('Visual C#"): } } | Complie error 
What is output of the following code? using System: class Program { static void MainO { try Console.WriteLine("try"); catch Console.WriteLine("catch"); finally Console.WriteLine("finally"); } | try finally 
The library provides shelter from the complexities of raw API calls and offers a consistent object model used by all .NET-aware languages | Base class 
Study the following code and choose one correct sentence. using System: class Human { string name: public string Name { get {return name;} set { name = value;} } } class Program { static void MainO { Human h = new Human(); h.Name = "Nguyen Van A"; Console.WriteLine(h.Name); } } | Output of this code is "Nguyen Van A".
We CANNOT use methods that have some arguments for a delegate | No 
Which sentence about enumerations is correct? | Enumerations are a handy programming construct that allow you to group name/value pairs. 
C# language offers the following features (choose a correct answer): | No pointers required: Automatic memory management through garbage collection! 
When will the garbage collector run?  | When the application is low on memory
Which class is at the top of.NET class hierarchy? | System.Object 
What does the keyword "virtual" declare for a method?  | The method can be overridden. 
Assume that BaseClass is a class. IFacel and IFace2 is interface Which of the following declarations is INVALID/"Line 1*/ class ImplDerivedClass: IFace2. BaseClass. IFacel { } /"Line 27class ImplClass: IFacel. IFace2 { } /"Line 37 class DerivedClass: BaseClass. IFacel { } /•Line 47 class DerivedClass: IFace2. IFacel. BaseClass { } | The lines 1 and 4
What is output of the following code? List<int> arrayl = new List<int>0; breach (int n in arrayl ) System.Console.WriteLine(arrayl.ToStririgO): | Nothing 
Which keyword is used when you wish to explicitly reference the fields and members of the current object? | this
Which sentence is correct? | An abstract class is a class that cannot be instantiated.
Assume that you wish to build a delegate that can point to any method that returns a bool value and takes a string as input parameter. What is corre ct syntax to declare this delegate? | public delegate bool Methodl(string si) ; 
What can be signature of an application's entry point?  | public static void Main() { }
An engine that shared by all .NET-aware languages is called: | A common runtime engine 
Which of the following statements is true? | An object is the instantiation of a class.
What is default accessibility for the structures in C£? | Internal 
Whe n is the garbage collector invoked? | It s invoked when the stack does not have sufficient memory to allocate a requested object 
Which type of the System. Threading namespace can be used to resolve the issue of concurrency? | Monitor 
The DataTable structure is defined by its _ and _. | Columns. Constraints 
Which delegate of System.Threading namespace points to any methods that take no argument and returns int? | In lib.dll 
To get values of the columns of the i-th row in a DataTable object named datatable. what of the followings is correct | Object Q array = datatable.Rows[i].ltemArray; 
Can we connect to SQL Server Database without using SqIConnection | Yes. we can connect to SQL Server Database using OleDbConnection
Assume you wish show data of Customers table in a DataGridView control. What is the most suitable object to set to the DataSource property | DataTable 
What is return value of ExecuteNonQueryO method of a Command object?  | An integer is number of affected rows.
Why does the data not display using the following code? studentConnection.OpenO: studentCommand = studentConnection.CreateCommand(); studentCommand.CommandType = CommandType.Text studentCommand.CommandText = "SELECT * FROM Student"; studentAdapter = new SqIDataAdapter (studentCommand): studentSet = new DataSetO; this.txtFirstName.DataBindings.Add ("Text". studentSet "FirstName"); | The dataset has not been populated.  
What is output of the following code? using System: using System.Data: class Program { static void MainO { DataTable dt = new DataTableO; Console.WriteLine(dtColumns.Count); } | 0
Which sentence about Connection object is correct? | Connection object is used to establish a session with the data source.
You need to get access to a database that is stored on a server running Microsoft SQL Server 2000. Which data adapter would you use? | SqIDataAdapter 
Which of the statements on Serializable is true? | An instance of a type that is Serializable can be easily transmitted over the network, or stored in a file on the file system 
A DataSet object is one of the components of the data provider | FALSE
which sentence about background threads is correct | Background threads are viewed by the CLR as expendable paths of execution that can be ignored at any point in time. 
An assembly consists of Assembly Metadata. Type Metadata. _ and | IL Code and Resources 
Does NET Framework support to monitor the modification of a given external file?  | Yes 
What is state of a thread after creating a Thread object | Unstarted
What is the TrackBar control? | The  TrackBar control allows user to select a value from a range (of values), using scroll bar-like input mechanism
You are required to build an application that can serialize an object to a file. Then, this file can be transferred to another program written in Java and running in Linux operating system to be de serialized Which of the following classes is the best choice for the above task? | SoapFormatter 
Which member of System.Threading namespace is an enumeration | ThreadPriority 
Assume you wish show data of Customers table in a DataGridView control. What is the best manner to do it | Use the Disconnected Layer
By default can we delete a folder that contains subdirectories and files | No
You want to add a control to your form that allows you to set a particular option on or off. Which control would you choose | CheckBox 
The…method of the …object is used to redirect the user to another page | Redirect, Response 
Which sentence about WSDL is correct | WSDL is used to describe information about the web service 
What is NOT a client-site technology | VB.NET 
How many Page directives an ASP.NET page can include | 1
In ASP.NET application, and ________ variables can be accessed by all the pages in the application | Session, Application 
Assume you wish to check validation of E-mail data. Which validation control is the most suitable to do it | RegularExpressionValidator 
What is advantage of code-behind page model | It is possible to have designers working on the markup while programmers author the C# code. 
What is name of this web service? [WebService(Namespace = "http://tempuri.org/", Name-'My Webservice")] [WebServiceBinding(ConformsTo = WsiProfiles.BasicProfile1_1)] [System.ComponentModel.Toolboxltem(false)] public class WebServicel : System.Web.Services.WebService { [WebMethod] public string HelloWorld() { return "Hello World"; } } | My Webservice
Assume that a method named DataLoad is defined to makes a list of suppliers available by returning an ICollection interface. A Web page has a ListBox control named IbCustomers. The Page_Load event handler for the Web page contains this code: private void Page_Load(object sender, System.EventArgs e) { IbCustomers. DataSource = DataLoad(); IbCustomers. DataTextField = "CustomerName"; } The Web page opens without error, but no customer names are displayed. What is the problem? | Miss calling the DataBind() method of the page
Which variables can use by all users and in all pages | Application 
Item stored in ViewState exist for the life of the current page | True
What is the lifespan for items stored in ViewState | Exists for the Life of the current page
The first event to be triggered in an aspx page is ... | Page_Init
Which of following extension does a Web service file will have | asmx 
What does the "EnableViewState" property do | It allows the page to save the users input on a form across postbacks
How many web.config files an ASP.NET application can have | Only 1
What are required services in an ASP.NET Web server | IIS Admin and World Wide Web Publishing
Which method is fired lastly during the page load | UnLoad() 
We can use ... and ... methods to ensure that application-level variables are not updated by more than one user simultaneously | Block and Unblock 
Server side code is excuted at the server side on IIS in ASP.NET framework, and client side code is executed on the browser | Yes
.NET Framework has two main components, are | NET Framework class library  va Common Language Runtime
Presents a logical view of our work using an Explorer-like view of the classes, methods and properties | Class View
What is managed code | It is the code targeting the .NET runtime.
Which thing is not included in a .NET PE file | Source code
______are the collection of reusable classes or types | Class libraries
What is the name of entity that compiles CIL code into meaningful CPU  instructions | Just-in-time (JIT) compiler
What is the output format of the file the C# compiler produces | IL
How many times the .NET programs are compiled | 2
Which sentence is correct | A namespace is a logical compile-time mechanism
Under which of the following environments does your programs execution code run | CLR
A C# class can be inherited from multi other classes | No
Which sentence is correct | A delegate must define name of the method on which it makes calls
Which is internal access modifier | Marks a member as accessible limited to the current assembly, but not outside the assembly
Which sentence is correct | Stack is a first-in, first-out queue
Which parameter modifier marks a parameter as passed by value | None
Does destructor of a class impact to garbage collection | Yes
Which sentence is correct | An interface is name collection of semantically related abstract member
How do we implement encapsulation? (choose 2) | Define a pair of accessor and mulator methods va Define a named property 
Which sentence is correct | Override method and overridden base method must have the same return type
Which sentence is correct | Elements of a List<T> variable cannot have different type
what is boxing | Boxing is conversion form an object to a value type.
Value types can be null | True
Which sentence is correct | Shared assemblies are libraries intended to be consumed by numerous application on a single machine
Which sentence about background threads is correct | Background threads are viewed by the CLR as expendable paths of execution that can be ignored at any point in time
Which sentence about strong name is correct | Strong name is used to uniquely identify the publisher of a .NET library
can multiple versions of the name .NET assembly be installed on a single machine | yes
a class library that is written by C# can be used in any other .NET programming language | true
What is described in “Win32 process ” term? (choose 2) | Set of resource, such as external code libraries and the primary thread | Necessary memory allocations used by a running application
a given application domain can have only thread executing with it at any given time | false
a single process may contain multiple application domains | true
Why do we use Thread pool? (choose 2) | When using Thread pool, we can focus on our business problem rather than the application’s threading infrastructure. va The Thread pool manages thread efficiently by minimizing the number of threads that must be created, started and stopped
which sentence about default context is correct | default context is used to group together .NET objects that have no specific or unique contextual needs
can we draw a hexagonal with GDI+ | Yes, by using DrawPolygon method of Graphics object
which sentence about the following code is correct? StreamWriter sw = new StreamWriter(“Text.txt”) | if file “Text.txt” does not exist, this code will create a new file
Which sentence is correct | Object graph is a set of related object of serialized object
can we cancel closing a form | Yes, by using FormClosing event
What is the first event is raised when the form has been allocated on the managed heap | Load
Which event of form handles pressing a key | KeyDown
how do we create a control to enter password | how do we create a control to enter password
What are states that a CheckBox can have | Checked only
Which sentence is correct | Panel controls are used to group related controls in a logical unit
What is spin control?(choose 2) | DomainUpDown va NumericUpDown
What is SoapFormatter | SoapFormatter is a serialization formatter that represents graph as a SOAP message
can we add a control at runtime | yes
We have two sentences: ADO.NET provides a single set of types that communicate with multiple database management systems (DBMSs). ADO.NET supports multiple data providers, each of which is optimized to interact with a specific DBMS | (a) incorrect, (b) correct
A command builder is only able to autogenerate SQL commands for use by a data adapter, if  | The SELECT command interacts with only asingle table, the single table has been attributed with a primary key, and the column(s) representing the primary key is accounted for in your SQL statement
Does Microsoft supply data provider for Oracle database | yes
Does DataTable class support a method that allows obtaining the data reader-like navigation scheme | yes
Which sentence about DataSet is correct | A DataSet is an in-memory representation of external data
What is a third-party data provider | MySQL
Which class is used to insert, remove, evaluate and manipulate the values in a table of one DataSet | DataTable
Data reader represents a read-only, forward-only cursor | true
Which information is included in a connection string | Name of machine, name of the database on that machine, required security settings and other data provider-specific information
What is result of the following SQL command?Select Students.StudentNo, Students.LastName, Students.FirstName, Classes.ClassNameFrom Students Inner Join Classes On Students.ClassID = Classes.ClassID | Return records that have StudentNo, LastName, FirstName from Students table and ClassName from Classes table
Which sentence about Connection object is correct | Connection object is used to establish a session with the data source
Which is return value of ExecuteNonQuery() method of a Command object | An integer is number of affected rows.
Which sentence is correct | A persistent cookie is not destroyed after the user logs off your site
In below events of page, which one is raised first | Prelnit
What are properties of [WebService] attribute | Description. Name and Namespace.
What are client-side script languages | VBScript and JavaScript
Which sentence is correct | A web server is a software product in charge of hosting your web applications
Which sentence is correct | ASP.NET supports single-file model only.
Can the errors be displayed in a pop-up message box | Yes
The runtime will automatically assign a new session ID for user when he/she logs on to an ASP.NET web application. | True
Which sentence about ViewState is correct | Values of each GUI widget on the page are stored in a hidden form field.
What are building blocks of an XML Web service | A discovery service, a description service and a transport protocol.
For testing and development does website have to be hosted under IIS | yes
_____is any action directed at the application | Event
____property is used to get or set the object that contains data about the control | Value
Which of the following statement with respect to Data Grid control are True? (Choose all correct answers) | Each field in the DataGrid is bound to a single column based on the DataSource va The DataGrid control display data in tabular format and optionally supports data editing
When an MDI parent form is closed, the Closing event of all MDI child forms are raised before the MDI parent form’s Closing event is raised |  True
What of the followings is correct for creating a command object with the connection con | SqlCommand Cmd = new SqlCommand(“Select * From Student”, con);
The method can be used to draw a rectangle or a square depending on the coordinates passed as its argument |  DrawRetangle
_____it the normal ouput type for a WinForm project | Windows Application
To preserve screen space on the monitor, VS.NET provides us with (Choose all answers) Note | Command Window va Solution Explorer Window va  Auto-Hide Window va Properties Window
The ____control groups a set of controls within a non-labeled an scrollable frame | Panel
The ____feature of Windows Installer provider a standard method for distributing components and ensures that the installed component is of the correct version. | Merge Modules
To create an instance of the Font class using existing Font and FontStyle, the constructor is | public Font(string fontname, float size);
Which control is used to display a short, customized help message for individual controls on a form? | ToolTip 
For using SQL.NET Data Provider what using statement of the following is correct? | using System.Data.SqlClient;
Which namespace is VS.NET contains classes that help in constructing and sending emails? | System.Web.Mail
To perform a change to a table using the Command object named Cmd, what statement of the following correct? | Cmd.ExecuteNonQuery()
When a Data Form is created using the Data Form Wizard, which of the following classes are used by default?(Choose all correct answers) | OleDbDataReader va OleDbConnection va OleDbCommand
____property of a connection object is used to get or set the string used to open a database | ConnectionString 
_____property is used to get or set the edges of the control are anchored to the edges of its container. | Anchor
____property is used to get or set the shortcut menu associated with the control. | PopUpMenu
System.Windows.Forms is an important____of the class libraries in .NET framework | Namespace
To get values of the columns of the i-th row in a DataTable object named datatable, what of the follwings is correct | DataRow array = datatable.Rows[i].ItemArray;
What mode is VS.NET allow you to step through each line of code and trace the execution of your application | Debug Mode
Brushes can be created using one of the following classe(Choose all correct answers) | TextureBrush va SolidBrush va LinearGradientBrush
What mode is VS.NET allow you create a portable exe(EXE) file | Both Debug Mode and Release Mode
What statement in the followings is correct I. The instance properties and methods are those, which are common to all the instances of the class. II. The shared properties and methods are those, which are specific to a particular instance. | Both of I and II statements are correct
ADO.NET provides features for accessing traditional databases like SQL Server as well as databases, which are accessed using ____.(choose all correct answers) | ODBC
Name the .NET data providers which are available is VS.NET?(Choose all correct answers) | ODBC.NET Framework Data Provider va OLEDB.NET Framework Data Provider va Oracle.NET Framework Data Provider
The____ event of the PrintDocument class is triggered immediately before each PrintPage event ocurs. | QueryPageSettings
Which namespace does the class ListView belong to | System.Windows.Forms
The____property of a DataGrid control, allow filling various kinds of data in a DataGrid including data from a DataSet, DataViewManager, Arrays, Lists etc |  DataSource
The Pen class belongs to the ____namespace and cannot be inherited | System.Drawing
____are the visual effects supported in WinForms (Choose all correct answers). | Visual Inheritance va Visual Inheritance va Cotrol Docking  va Transparent Forms
Which class represents shortcut menus that can be displayed when the user clicks the right mouse button over a control or area of the form | ContextMenu
The value of the HelpButton property is ignored if the maximize of minimize boxes are shown | False
List the key elements of COM (choose all correct answers) | A set of services for creating and exposing the classes va A set of specifications defining the programming protocol
____ are the Print support controls provided by WinForms.(Choose all correct answers) | PrintPreviewControl va PrintDocument
What of the followings are data validation mode in WinForms?(Choose all correct answers) | Form-Level Validation va Control-Level Validation va Control-Level Validation
What of the folllowings is correct if we want to set the Achild form as a child form of the parent form named TheParent | AChild.MdiParent = TheParent;
The ____control groups a set of controls within a non-labeled and scrollable frame | Panel
Arrange the sequence in which the key events are triggered | KeyDown, KeyUp, KeyPress
The types of list box supported in Winforms are(Choose all correct answers)  | ListBox
What are thee steps involved involved in calling one from another form?(choose all answers) | Invoke Show
Which of the following objects can we use to read data from a Micorosoft SQL Server 2000 database? (choose all correct answers) |  SQLDataAdapter va OleDbDataAdapter va ADORecordSet
What is component is used to fetch the values from the data source to DataSet and also update the data source with data in the DataSet | DataAdapter
The ____property of the Form control is used to determine whether there are any MDI child forms open in your MDI application | IsMdiChild
____are the collection of reusable classes or types | Class libraries
____control combines the features of the TextBox and the ListBox controls |  ComboBox 
A custom control should you use to verify an authorized aplication user called as _____ | Complex Control 
Which of the following statements with respect to ADO.Net are True? (Choose all correct answers) | System built on ADO.NET are intrinsically highly scaleable va When we use the DataSet object, ADO.NET is based on disconnected data access.
What control support us to display the list items in different types as text only, text with small icons, text with large icons and report views? | ListView
IntelliSence pops up a list of _____that can be called on an object (Choose all correct answers) | Properties
The____ control is used to display text when the mouse points to a particular control | ToolTip
What are the types of Dialog boxes?(choose all correct answers) | Modeless dialog boxes va Modal dialog boxes
which class is the base class for all the controls that can be used in Windows Forms? |  Control
GDI + resides in _____ assembly. | System.Drawing
The ____ property of the LinkLabel control is used to specity the text, which has to be displayed as a link. |  LinkArea
What of the following are correct for creating a connection object to database named MyDB? (Choose all correct answers) | SqlConnection con = new SqlConnection(“Data Source=myserver;Integrated Sercurity=SSPI; Initial Catalog=MyDB”);
List the advantages of DCOM (Choose all correct answers) | Provides Location Transparency(Distributed Architecture) va Fully Language Independent va Supports version compatibility
The view types supported in Winforms are (choose all correct answers) | Report view
If maximize and minimize buttons are displayed then the HelpButton property is ignored | False
The ____ event of the Form control is used to perform tasks such as allocating resources used by the form | Load
To get values of the colums of the i-th row in a DataTable object named datatable, what of the followings is correct | DataRow array = datatable. Rows[i].ItemArray;
ADO.Net.Provider features for accessing traditional database like SQL Server as well as databases , which are accessed using ___  | OLEDB + XML
Dataset store its data inXML | true
IntelliSence pops up a list of ___ that can be called on an onject | Hints + Properties
Link Label is a commands control | true
Microsoft Windows Installer is shipped alog with Windows 2000, windows ME and Windows XP as an installtion and configuration sevice. | True
The___event of the Form control is used to perform tasks such as allocating resources used by the form | Allocate
To preserve screen space on the monitor , VS.NET provides us with | SolutionExplorer Window + Tabbed Windows + Class View Window + Command Windows + Properties Window
The term packaging imlies bunding up all the files in the application into a single file called a Distribution Until | True



 



